Movie_id,Title
1342,Convent
1343,Lotto Land
1344,Story of Xinghua
1345,Day the Sun Turned Cold
1346,Dingo
1347,Ballad of Narayama
1348,Every Other Weekend
1349,Mille bolle blu
1350,Crows and Sparrows
1351,Lover's Knot
1352,Shadow of Angels 
1353,1-900
1354,Venice/Venice
1355,Infinity
1356,Ed's Next Move
1357,For the Moment
1358,The Deadly Cure
1359,Boys in Venice
1360,Sexual Life of the Belgians
1361,Search for One-eye Jimmy
1362,American Strays
1363,Leopard Son
1364,Bird of Prey
1365,Johnny 100 Pesos
1366,JLG/JLG - autoportrait de décembre
1367,Faust
1368,Mina Tannenbaum
1369,Forbidden Christ
1370,I Can't Sleep 
1371,Machine
1372,Stranger
1373,Good Morning
1374,Falling in Love Again
1375,Cement Garden
1376,Meet Wally Sparks
1377,Hotel de Love
1378,Rhyme & Reason
1379,Love and Other Catastrophes
1380,Hollow Reed
1381,Losing Chase
1382,Bonheur
1383,Second Jungle Book: Mowgli & Baloo
1384,Squeeze
1385,Roseanna's Grave 
1386,Tetsuo II: Body Hammer
1387,Fall
1388,Gabbeh
1389,Mondo
1390,Innocent Sleep
1391,For Ever Mozart
1392,Locusts
1393,Stag
1394,Swept from the Sea
1395,Hurricane Streets
1396,Stonewall
1397,Of Human Bondage
1398,Anna
1399,Stranger in the House
1400,Picture Bride
1401,M. Butterfly
1402,Ciao
1403,Caro Diario 
1404,Withnail and I
1405,Boy's Life 2
1406,When Night Is Falling
1407,Specialist
1408,Gordy
1409,Swan Princess
1410,Harlem
1411,Barbarella
1412,Land Before Time III: The Time of the Great Giving 
1413,Street Fighter
1414,Coldblooded
1415,Next Karate Kid
1416,No Escape
1417,Turning
1418,Joy Luck Club
1419,Highlander III: The Sorcerer
1420,Gilligan's Island: The Movie
1421,My Crazy Life 
1422,Suture
1423,Walking Dead
1424,I Like It Like That
1425,I'll Do Anything
1426,Grace of My Heart
1427,Drunks
1428,SubUrbia
1429,Sliding Doors
1430,Ill Gotten Gains
1431,Legal Deceit
1432,Mighty
1433,Men of Means
1434,Shooting Fish
1435,Steal Big
1436,Mr. Jones
1437,House Party 3
1438,Panther
1439,Jason's Lyric
1440,Above the Rim
1441,Moonlight and Valentino
1442,Scarlet Letter
1443,8 Seconds
1444,That Darn Cat!
1445,Ladybird Ladybird
1446,Bye Bye
1447,Century
1448,My Favorite Season
1449,Pather Panchali
1450,Golden Earrings
1451,Foreign Correspondent
1452,Lady of Burlesque
1453,Angel on My Shoulder
1454,Angel and the Badman
1455,Outlaw
1456,Beat the Devil
1457,Love Is All There Is
1458,Damsel in Distress
1459,Madame Butterfly
1460,Sleepover
1461,Here Comes Cookie
1462,Thieves 
1463,Boys
1464,Stars Fell on Henrietta
1465,Last Summer in the Hamptons
1466,Margaret's Museum
1467,Saint of Fort Washington
1468,Cure
1469,Tom and Huck
1470,Gumby: The Movie
1471,Hideaway
1472,Visitors
1473,Little Princess
1474,Nina Takes a Lover
1475,Bhaji on the Beach
1476,Raw Deal
1477,Nightwatch
1478,Dead Presidents
1479,Reckless
1480,Herbie Rides Again
1481,S.F.W.
1482,Gate of Heavenly Peace
1483,Man in the Iron Mask
1484,Jerky Boys
1485,Colonel Chabert
1486,Girl in the Cadillac
1487,Even Cowgirls Get the Blues
1488,Germinal
1489,Chasers
1490,Fausto
1491,Tough and Deadly
1492,Window to Paris
1493,Modern Affair
1494,Mostro
1495,Flirt
1496,Carpool
1497,Line King: Al Hirschfeld
1498,Farmer & Chase
1499,Grosse Fatigue
1500,Santa with Muscles
1501,Prisoner of the Mountains 
1502,Naked in New York
1503,Gold Diggers: The Secret of Bear Mountain
1504,Bewegte Mann
1505,Killer: A Journal of Murder
1506,Nelly & Monsieur Arnaud
1507,Three Lives and Only One Death
1508,Babysitter
1509,Getting Even with Dad
1510,Mad Dog Time
1511,Children of the Revolution
1512,World of Apu
1513,Sprung
1514,Dream With the Fishes
1515,Wings of Courage
1516,Wedding Gift
1517,Race the Sun
1518,Losing Isaiah
1519,New Jersey Drive
1520,Fear
1521,Mr. Wonderful
1522,Trial by Jury
1523,Good Man in Africa
1524,Kaspar Hauser
1525,Object of My Affection
1526,Witness
1527,Senseless
1528,Nowhere
1529,Underground
1530,Jefferson in Paris
1531,Far From Home: The Adventures of Yellow Dog
1532,Foreign Student
1533,I Don't Want to Talk About It 
1534,Twin Town
1535,Enfer
1536,Aiqing wansui
1537,Cosi
1538,All Over Me
1539,Being Human
1540,Amazing Panda Adventure
1541,Beans of Egypt
1542,Scarlet Letter
1543,Johns
1544,It Takes Two
1545,Frankie Starlight
1546,Shadows 
1547,Show
1548,The Courtyard
1549,Dream Man
1550,Destiny Turns on the Radio
1551,Glass Shield
1552,Hunted
1553,Underneath
1554,Safe Passage
1555,Secret Adventures of Tom Thumb
1556,Condition Red
1557,Yankee Zulu
1558,Aparajito
1559,Hostile Intentions
1560,Clean Slate 
1561,Tigrero: A Film That Was Never Made
1562,Eye of Vichy
1563,Promise
1564,To Cross the Rubicon
1565,Daens
1566,Man from Down Under
1567,Careful
1568,Vermont Is For Lovers
1569,Vie est belle
1570,Quartier Mozart
1571,Touki Bouki 
1572,Wend Kuuni 
1573,Spirits of the Dead 
1574,Pharaoh's Army
1575,I
1576,Hungarian Fairy Tale
1577,Death in the Garden 
1578,Collectionneuse
1579,Baton Rouge
1580,Liebelei
1581,Woman in Question
1582,T-Men
1583,Invitation
1584,Symphonie pastorale
1585,American Dream
1586,Lashou shentan
1587,Terror in a Texas Town
1588,Salut cousin!
1589,Schizopolis
1590,To Have
1591,Duoluo tianshi
1592,Magic Hour
1593,Death in Brunswick
1594,Everest
1595,Shopping
1596,Nemesis 2: Nebula
1597,Romper Stomper
1598,City of Industry
1599,Someone Else's America
1600,Guantanamera
1601,Office Killer
1602,Price Above Rubies
1603,Angela
1604,He Walked by Night
1605,Love Serenade
1606,Deceiver
1607,Hurricane Streets
1608,Buddy
1609,B*A*P*S
1610,Truth or Consequences
1611,Intimate Relations
1612,Leading Man
1613,Tokyo Fist
1614,Reluctant Debutante
1615,Warriors of Virtue
1616,Desert Winds
1617,Hugo Pool
1618,King of New York
1619,All Things Fair
1620,Sixth Man
1621,Butterfly Kiss
1622,Paris
1623,Cérémonie
1624,Hush
1625,Nightwatch
1626,Nobody Loves Me 
1627,Wife
1628,Lamerica
1629,Nico Icon
1630,Silence of the Palace
1631,Slingshot
1632,Land and Freedom 
1633,Á köldum klaka 
1634,Etz Hadomim Tafus 
1635,Two Friends
1636,Brothers in Trouble
1637,Girls Town
1638,Normal Life
1639,Bitter Sugar 
1640,Eighth Day
1641,Dadetown
1642,Some Mother's Son
1643,Angel Baby
1644,Sudden Manhattan
1645,Butcher Boy
1646,Men With Guns
1647,Hana-bi
1648,Niagara
1649,Big One
1650,Butcher Boy
1651,Spanish Prisoner
1652,Temptress Moon 
1653,Entertaining Angels: The Dorothy Day Story
1654,Chairman of the Board
1655,Favor
1656,Little City
1657,Target
1658,Substance of Fire
1659,Getting Away With Murder
1660,Small Faces
1661,New Age
1662,Rough Magic
1663,Nothing Personal
1664,8 Heads in a Duffel Bag
1665,Brother's Kiss
1666,Ripe
1667,Next Step
1668,Wedding Bell Blues
1669,MURDER and murder
1670,Tainted
1671,Further Gesture
1672,Kika
1673,Mirage
1674,Mamma Roma
1675,Sunchaser
1676,War at Home
1677,Sweet Nothing
1678,Mat' i syn
1679,B. Monkey
1680,Sliding Doors
1681,You So Crazy
1682,Scream of Stone 
